ÊÐ³¡´úÂë,ºÏÔ¼´úÂë,Ê±¼ä,×îÐÂ,³Ö²Ö,Ôö²Ö,³É½»¶î,³É½»Á¿,¿ª²Ö,Æ½²Ö,³É½»ÀàÐÍ,·½Ïò,ÂòÒ»¼Û,Âò¶þ¼Û,ÂòÈý¼Û,ÂòËÄ¼Û,ÂòÎå¼Û,ÂôÒ»¼Û,Âô¶þ¼Û,ÂôÈý¼Û,ÂôËÄ¼Û,ÂôÎå¼Û,ÂòÒ»Á¿,Âò¶þÁ¿,ÂòÈýÁ¿,ÂòËÄÁ¿,ÂòÎåÁ¿,ÂôÒ»Á¿,Âô¶þÁ¿,ÂôÈýÁ¿,ÂôËÄÁ¿,ÂôÎåÁ¿
sc,zn1304,2012-06-29 07:36:29.500,14605.0000,712,0,0.0000,0.0000,0,0,¶à»»,B,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0
sc,zn1304,2012-06-29 08:59:00.500,14605.0000,712,0,0.0000,0.0000,0,0,¶à»»,B,13900.0000,0.0000,0.0000,0.0000,0.0000,15180.0000,0.0000,0.0000,0.0000,0.0000,4,0,0,0,0,1,0,0,0,0
sc,zn1304,2012-06-29 09:00:01.000,14605.0000,712,0,0.0000,0.0000,0,0,¶à»»,B,13905.0000,0.0000,0.0000,0.0000,0.0000,15175.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,11,0,0,0,0
sc,zn1304,2012-06-29 09:00:01.500,14605.0000,712,0,0.0000,0.0000,0,0,¶à»»,B,13910.0000,0.0000,0.0000,0.0000,0.0000,15175.0000,0.0000,0.0000,0.0000,0.0000,8,0,0,0,0,11,0,0,0,0
sc,zn1304,2012-06-29 09:00:02.000,14605.0000,712,0,0.0000,0.0000,0,0,¶à»»,B,13915.0000,0.0000,0.0000,0.0000,0.0000,15175.0000,0.0000,0.0000,0.0000,0.0000,10,0,0,0,0,11,0,0,0,0
sc,zn1304,2012-06-29 09:00:02.500,14605.0000,712,0,0.0000,0.0000,0,0,¶à»»,B,13915.0000,0.0000,0.0000,0.0000,0.0000,15170.0000,0.0000,0.0000,0.0000,0.0000,10,0,0,0,0,8,0,0,0,0
sc,zn1304,2012-06-29 09:00:03.000,14605.0000,712,0,0.0000,0.0000,0,0,¶à»»,B,13915.0000,0.0000,0.0000,0.0000,0.0000,15155.0000,0.0000,0.0000,0.0000,0.0000,10,0,0,0,0,10,0,0,0,0
sc,zn1304,2012-06-29 09:00:03.500,14605.0000,712,0,0.0000,0.0000,0,0,¶à»»,B,13920.0000,0.0000,0.0000,0.0000,0.0000,15150.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,1,0,0,0,0
sc,zn1304,2012-06-29 09:00:04.000,14605.0000,712,0,0.0000,0.0000,0,0,¶à»»,B,13925.0000,0.0000,0.0000,0.0000,0.0000,15150.0000,0.0000,0.0000,0.0000,0.0000,10,0,0,0,0,1,0,0,0,0
sc,zn1304,2012-06-29 09:00:04.500,14605.0000,712,0,0.0000,0.0000,0,0,¶à»»,B,13925.0000,0.0000,0.0000,0.0000,0.0000,15145.0000,0.0000,0.0000,0.0000,0.0000,10,0,0,0,0,10,0,0,0,0
